ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0032587	12.453	26.597	3.202	5.605	12.464	8.176	9.146	20.735
FBgn0032588	53.15	68.873	83.707	58.314	64.58	56.091	54.708	65.943
FBgn0032588	62.631	82.422	96.062	69.002	76.719	67.665	64.501	78.04
FBgn0032593	0.559	0.71	0.359	0.353	0.437	0.249	0.351	0.538
FBgn0032593	0.583	0.721	0.374	0.368	0.456	0.259	0.366	0.544
FBgn0032595	24.685	32.288	28.32	30.592	29.063	29.42	34.58	30.272
FBgn0032596	117.322	97.459	91.102	94.425	109.249	117.302	108.598	85.595
FBgn0032597	31.386	32.723	33.175	34.775	32.771	33.619	33.118	31.565
FBgn0032600	9.068	8.837	9.327	8.115	8.516	7.088	7.975	8.567
FBgn0032600	12.808	11.897	12.601	12.123	12.615	10.393	11.815	10.751
FBgn0032601	18.383	17.223	16.899	18.705	20.101	18.741	19.025	18.176
FBgn0032609	42.437	51.396	49.284	44.644	45.199	52.602	44.66	48.119
FBgn0032612	4.115	5.895	5.374	4.694	5.178	4.613	4.392	6.056
FBgn0032613	9.797	14.067	7.799	4.865	5.731	3.491	7.279	11.776
FBgn0032614	89.613	70.564	69.603	72.843	61.591	75.958	92.076	76.742
FBgn0032614	55.677	43.848	43.775	45.322	39.001	47.083	57.143	47.552
FBgn0032615	17.802	4.848	6.085	7.425	5.818	8.593	7.107	3.963
FBgn0032624	57.975	71.68	74.68	61.041	60.114	58.721	57.454	64.843
FBgn0032626	35.642	45.266	44.556	36.322	37.601	35.66	33.402	38.796
FBgn0032632	70.061	89.3	97.52	75.65	75.189	77.678	75.408	76.345
FBgn0032633	6.626	9.257	6.387	6.628	7.618	6.506	6.141	8.034
FBgn0032637	78.31	92.123	104.351	79.309	75.481	79.806	74.421	85.39
FBgn0032638	0.157	0.149	0	0	0.119	0.068	0.191	0.209
FBgn0032639	0.733	0.504	0.191	0.543	0.227	0.172	0.405	0.319
FBgn0032642	38.178	40.826	35.639	35.739	39.474	39.434	43.014	34.327
FBgn0032644	12.824	10.743	11.779	14.034	13.168	13.329	16.549	12.472
FBgn0032646	119.099	121.592	135.358	123.729	116.114	128.515	117.285	118.407
FBgn0032647	5.305	5.28	4.577	4.337	5.074	3.944	3.795	4.606
FBgn0032649	7.523	7.614	7.351	5.893	6.87	5.087	5.799	7.709
FBgn0032651	1.718	2.139	1.677	2.066	1.859	2.218	1.232	1.743
FBgn0032651	1.077	1.387	1.051	1.295	1.166	1.391	0.773	1.093
FBgn0032654	50.985	53.018	60.665	53.716	50.4	52.015	54.646	59.465
FBgn0032656	8.854	9.01	7.147	7.709	7.242	9.168	7.683	8.1
FBgn0032658	6.597	7.167	6.814	5.37	5.503	4.563	4.863	5.071
FBgn0032663	0.456	0.287	0.218	0.31	0.345	0.295	0.462	0.243
FBgn0032664	26.062	35.066	37.712	29.346	32.193	27.192	27.053	31.05
FBgn0032666	31.644	20.673	22.48	20.572	20.757	21.695	21.118	19.694
FBgn0032666	28.551	18.776	20.352	18.494	18.815	19.576	19.057	17.915
FBgn0032668	2.147	2.151	6.334	6.553	7.966	6.803	3.87	2.334
FBgn0032677	78.349	82.743	82.579	76.024	70.189	72.827	68.353	82.079
FBgn0032681	4.582	6.583	5.107	4.271	5.848	4.357	6.195	7.698
FBgn0032681	4.643	6.659	5.166	4.326	5.898	4.442	6.249	7.692
FBgn0032681	4.718	6.712	5.29	4.396	5.993	4.513	6.349	7.839
FBgn0032682	6.107	9.065	8.289	7.384	8.047	7.168	6.499	7.902
FBgn0032682	6.659	9.942	8.801	8.055	8.869	8.056	7.067	8.463
FBgn0032683	1.525	1.702	1.677	2.024	1.754	1.484	1.355	1.85
FBgn0032683	1.458	1.615	1.54	1.862	1.63	1.376	1.233	1.779
FBgn0032683	1.462	1.619	1.53	1.867	1.635	1.38	1.236	1.784
FBgn0032688	5.049	4.377	4.016	4.736	5.136	4.722	4.591	4.025
FBgn0032690	9.47	10.009	9.487	9.668	9.248	8.676	8.082	9.044
FBgn0032691	3.368	3.15	3.396	3.357	3.001	2.751	2.212	3.041
FBgn0032692	0.208	0.196	0.074	0.211	0.177	0.268	0.315	0.248
FBgn0032694	36.018	39.464	34.569	34.306	37.548	36.608	38.714	40.264
FBgn0032694	36.358	39.905	34.8	34.657	37.838	36.898	39.15	40.741
FBgn0032698	3.109	4.311	2.652	2.827	3.974	1.964	3.292	3.322
FBgn0032705	4.947	4.812	6.611	4.102	5.484	4.968	3.826	4.995
FBgn0032706	42.395	20.696	37.114	23.568	28.772	35.141	32.537	23.695
FBgn0032709	11.151	15.274	13.571	13.616	14.539	13.437	12.636	15.999
FBgn0032713	14.193	34.924	28.899	27.37	26.979	18.983	12.743	25.743
FBgn0032715	54.973	50.067	72.001	67.851	67.494	62.78	61.653	54.675
FBgn0032717	29.326	27.258	22.007	25.043	25.194	21.833	22.973	30.379
FBgn0032720	25.273	22.101	30.273	27.116	27.802	28.107	32.506	24.134
FBgn0032721	41.501	39.732	44.35	48.532	50.9	48.763	40.462	39.833
FBgn0032725	48.198	50.166	62.483	68.481	63.386	62.229	62.558	44.286
FBgn0032726	71.548	81.58	51.358	51.243	82.065	82.149	94.135	50.512
FBgn0032728	2.449	3.304	2.045	2.58	2.677	2.108	2.477	2.323
FBgn0032731	24.928	44.195	37.742	36.51	48.282	28.88	27.778	44.595
FBgn0032740	36	45.572	56.342	38.558	41.97	47.044	44.237	38.919
FBgn0032741	6.241	6.687	6.702	6.041	5.609	6.486	5.96	5.763
FBgn0032744	23.289	27.418	29.777	26.291	29.227	25.955	23.984	24.844
FBgn0032749	0.431	0.671	0.654	0.568	0.719	0.721	0.647	0.769
FBgn0032750	4.801	5.454	5.656	4.947	5.788	4.472	4.279	3.972
FBgn0032752	8.13	9.46	5.699	5.278	4.896	5.768	6.22	7.088
FBgn0032752	7.894	9.108	5.608	5.13	4.85	5.576	6.023	6.853
FBgn0032752	8.387	9.6	5.912	5.399	5.094	5.856	6.364	7.231
FBgn0032754	1.187	1.345	0.952	1.208	1.023	1.655	0.807	0.832
FBgn0032763	3.307	3.594	4.021	3.595	3.441	3.041	3.08	3.9
FBgn0032770	45.807	40.071	63.838	62.606	65.453	61.591	64.497	41.59
FBgn0032771	86.061	103.376	99.241	84.235	79.326	89.493	76.727	84.617
FBgn0032772	9.888	11.888	11.905	13.11	11.55	9.768	12.369	13.017
FBgn0032773	55.224	162.916	158.695	129.52	120.58	99.506	178.842	181.245
FBgn0032773	55.052	162.316	158.137	129.221	120.211	99.151	178.318	180.636
FBgn0032773	46.646	138.106	134.513	109.604	101.864	84.002	151.267	153.102
FBgn0032773	52.901	156.165	151.9	123.752	115.062	95.21	171.283	172.905
FBgn0032774	269.322	319.838	285.191	238.24	209.169	224.055	357.154	298.178
FBgn0032774	259.694	309.82	274.366	233.838	207.026	214.239	341.923	287.546
FBgn0032774	273.928	321.501	289.772	242.376	216.373	229.747	358.196	304.664
FBgn0032775	25.632	18.191	31.69	32.069	32.915	26.382	28.023	28.901
FBgn0032775	25.526	18.26	32.062	32.209	33.138	26.391	28.537	29.151
FBgn0032779	22.276	15.291	19.846	18.058	18.039	17.462	14.637	14.585
FBgn0032779	23.722	15.645	20.742	18.384	18.7	17.538	15.314	15.335
FBgn0032780	5.222	5.691	5.847	7.356	6.527	5.099	3.739	3.949
FBgn0032783	39.418	17.427	52.909	42.557	39.168	56.219	39.579	23.428
FBgn0032783	35.812	16.136	48.425	38.464	37.025	50.121	34.641	21.274
FBgn0032783	41.597	17.978	55.085	44.844	41.281	58.27	40.988	24.374
FBgn0032788	0.432	0.051	0.541	0	0.122	0.279	0.458	0.258
FBgn0032789	0	0.138	0.104	0.148	0.083	0.188	0.265	0
FBgn0032791	6.969	6.584	5.089	5.035	6.716	4.949	5.585	4.833
FBgn0032791	6.202	5.916	4.659	4.436	5.917	4.439	4.92	4.258
FBgn0032796	3.079	2.788	2.718	2.922	3.437	2.946	2.654	3.039
FBgn0032797	8.385	7.341	6.765	7.74	8.005	7.529	7.859	8.85
FBgn0032797	8.959	7.862	7.187	8.333	8.529	8.068	8.414	9.443
FBgn0032799	28.61	30.13	38.99	39.247	39.404	39.401	34.092	35.644
FBgn0032800	2.68	2.726	2.878	2.937	2.775	2.562	2.628	3.574
FBgn0032803	3.202	2.016	4.584	4.172	3.566	4.931	2.455	1.254
FBgn0032810	7.874	8.833	15.643	21.433	19.529	16.14	10.516	13.103
FBgn0032811	7.139	7.357	8.157	8.585	8.503	9.031	9.543	9.37
FBgn0032812	8.793	9.35	9.425	11.489	9.805	12.345	12.075	8.656
FBgn0032812	8.869	9.609	9.47	11.879	9.998	12.55	11.923	8.747
FBgn0032813	7.662	7.695	8.43	6.073	6.401	8.643	6.267	7.008
FBgn0032816	8.263	8.484	9.515	9.961	7.229	9.161	9.595	9.092
FBgn0032818	12.97	14.137	12.475	12.791	12.593	13.912	15.101	13.944
FBgn0032819	3.601	2.992	5.217	4.326	3.59	3.921	4.266	3.216
FBgn0032821	14.847	16.509	13.578	13.922	14.518	13.68	12.292	17.214
FBgn0032821	12.681	14.162	11.761	11.981	12.447	11.891	10.577	14.867
FBgn0032822	8.767	8.019	13.548	7.646	9.939	8.624	12.164	6.655
FBgn0032824	0.543	0.103	0.311	0.442	0.369	0.701	0.396	0.519
FBgn0032827	0.789	0.746	0.892	0.592	0.565	0.751	0.555	0.762
FBgn0032833	662.087	779.123	762.531	789.851	753.954	848.177	839.9	675.255
FBgn0032833	466.572	549.698	537.496	557.679	530.913	605.291	592.254	482.448
FBgn0032835	91.071	95.454	190.68	111.572	117.58	113.453	115.281	120.664
FBgn0032836	212.75	193.111	311.847	244.377	237.127	208.829	222.426	159.76
FBgn0032839	49.308	33.028	67.316	66.895	59.402	52.086	77.277	47.481
FBgn0032840	3.2	3.827	3.022	2.564	4.516	3.341	4.092	3.392
FBgn0032843	7.902	7.388	10.096	9.36	10.291	10.255	7.823	7.042
FBgn0032846	9.291	9.185	9.126	7.53	8.267	8.648	10.23	7.793
FBgn0032846	9.007	9.009	8.724	7.386	7.929	8.482	9.906	7.644
FBgn0032847	23.203	23.682	28.447	27.001	24.793	24.792	25.255	24.978
FBgn0032848	11.199	11.906	12.626	11.078	11.414	11.134	9.949	11.788
FBgn0032849	19.315	18.972	24.04	18.09	17.294	18.278	23.05	18.72
FBgn0032849	17.215	16.902	21.601	16.336	15.46	16.233	20.43	16.651
FBgn0032850	20.846	23.016	10.893	11.59	11.368	13.116	14.736	17.387
FBgn0032856	0.133	0.094	0.095	0.169	0.301	0.086	0	0.238
FBgn0032857	19.707	19.34	20.899	18.687	18.685	20.66	16.868	20.978
FBgn0032857	18.732	18.15	19.716	17.561	17.589	19.526	15.77	19.557
FBgn0032859	31.281	28.228	31.617	31.268	35.415	29.989	29.846	28.954
FBgn0032860	0	0.16	0.243	1.037	0.193	0.219	0.206	0
FBgn0032863	9.28	9.32	8.455	8.92	8.732	8.808	8.416	9.268
FBgn0032868	46.808	33.382	41.275	38.165	42.699	42.624	57.016	34.839
FBgn0032873	7.135	6.493	8.397	7.716	6.861	6.27	6.44	6.848
FBgn0032873	7.134	6.493	8.458	7.674	6.824	6.284	6.405	6.841
FBgn0032879	0.582	0.996	1.093	0.74	1.195	0.845	1.059	0.696
FBgn0032882	25.666	23.804	21.659	22.614	21.246	22.549	21.771	20.797
FBgn0032883	36.641	37.037	34.565	35.373	32.093	34.483	28.238	35.496
FBgn0032884	64.157	63.705	66.626	62.098	69.103	82.833	72.611	57.342
FBgn0032886	12.413	13.138	10.706	12.098	13.225	13.709	13.073	13.888
FBgn0032888	0.127	0.12	1.816	1.678	0.431	0.491	0.616	0.505
FBgn0032889	224.888	160.123	258.047	277.269	259.065	327.232	221.907	170.012
FBgn0032889	237.816	173.629	282.237	297.735	278.295	348.685	235.367	182.782
FBgn0032894	27.539	31.988	34.756	29.474	25.555	33.119	28.543	27.764
FBgn0032897	544.493	746.833	600.132	600.213	513.802	694.576	590.907	649.097
FBgn0032897	725.489	980.621	812.721	846.828	756.711	892.495	783.844	852.552
FBgn0032899	54.437	74.561	60.571	61.172	64.154	72.762	64.878	58.386
FBgn0032899	84.898	116.34	94.598	96.025	100.656	114.159	101.449	90.616
FBgn0032900	46.959	59.402	60.248	53.16	55.85	47.506	58.245	57.794
FBgn0032900	44.213	56.438	56.75	50.496	52.536	45.017	54.929	54.455
FBgn0032901	22.901	26.972	23.045	19.964	24.177	19.565	17.904	23.329
FBgn0032901	23.072	27.224	23.253	20.118	24.407	19.739	18.043	23.509
FBgn0032901	27.701	30.313	23.482	23.61	24.751	23.017	19.213	26.781
FBgn0032901	23.499	27.828	23.779	20.638	24.722	20.35	18.458	24.007
FBgn0032901	24.049	28.284	23.985	20.95	25.245	20.612	18.716	24.358
FBgn0032901	23.859	28.01	23.76	20.78	24.996	20.42	18.564	24.161
FBgn0032901	23.298	27.444	23.361	20.382	24.514	19.996	18.139	23.593
FBgn0032901	23.122	27.187	23.15	20.223	24.281	19.817	17.998	23.411
FBgn0032906	8.16	9.594	9.819	12.189	9.842	10.087	11.382	9.065
FBgn0032908	3.798	4.119	3.481	3.619	3.85	4.463	3.562	3.812
FBgn0032910	24.46	19.796	17.876	16.616	19.091	16.339	17.595	18.765
FBgn0032911	7.161	6.854	6.835	5.241	5.555	6.488	5.338	7.26
FBgn0032913	88.922	30.228	128.988	146.396	127.184	149.528	50.206	22.024
FBgn0032919	21.268	26.033	35.025	36.678	34.697	20.885	31.579	24.713
FBgn0032922	17.544	20.433	18.352	16.629	14.35	20.066	20.522	17.433
FBgn0032923	36.234	33.578	32.415	32.71	33.634	30.476	33.341	29.76
FBgn0032923	36.976	34.702	33.312	33.596	33.985	31.536	34.46	30.397
FBgn0032924	14.807	17.585	16.155	12.749	12.953	13.235	11.322	15.065
FBgn0032925	6.496	8.15	11.22	12.101	10.132	7.899	10.057	8.329
FBgn0032929	1.864	1.565	1.864	1.836	2.147	1.07	1.652	2.358
FBgn0032935	14.707	28.302	11.556	10.197	14.308	10.907	13.952	24.536
FBgn0032938	13.033	13.453	8.58	10.735	12.27	10.238	9.101	11.406
FBgn0032938	14.075	14.463	9.535	10.933	13.155	10.105	9.586	12.368
FBgn0032938	11.783	12.045	7.913	9.56	10.92	9.149	8.147	10.352
FBgn0032938	11.771	12.155	8.327	9.667	11.245	9.258	8.342	10.447
FBgn0032940	41.704	47.992	26.395	34.384	33.869	32.482	28.888	39.921
FBgn0032940	41.907	48.589	26.611	34.446	33.989	32.464	29.084	39.954
FBgn0032940	44.562	51.88	28.474	36.753	36.164	34.864	31.013	42.528
FBgn0032943	5.049	4.869	6.066	4.742	4.803	5.105	4.801	4.728
FBgn0032945	65.056	31.877	33.721	51.737	40.339	52.133	73.993	26.147
FBgn0032946	19.409	16.78	15.645	15.942	19.855	14.43	12.055	18.931
FBgn0032946	15.676	13.855	12.889	13.069	16.629	11.623	9.987	15.774
FBgn0032955	45.991	49.726	40.914	37.797	38.379	35.438	43.617	48.157
FBgn0032955	65.899	70.778	59.076	54.496	55.237	50.954	62.674	69.523
FBgn0032957	11.239	10.556	10.453	9.508	9.942	9.261	9.82	9.739
FBgn0032957	10.153	9.649	9.646	9.073	9.285	8.679	9.324	9.3
FBgn0032957	10.432	9.87	9.912	9.29	9.541	8.918	9.581	9.543
FBgn0032957	11.337	10.86	11.041	10.132	10.487	9.842	10.457	10.588
FBgn0032957	9.885	9.352	9.356	8.835	9.027	8.457	9.046	9.053
FBgn0032961	43.364	50.115	79.877	58.831	61.18	61.095	54.555	47.704
FBgn0032969	34.64	38.263	43.996	33.144	32.914	31.34	31.037	36.374
FBgn0032971	27.77	30.568	31.406	25.803	24.163	27.016	28.237	26.971
FBgn0032974	12.433	12.399	12.418	12.483	11.965	10.304	10.61	11.961
FBgn0032974	12.071	12.244	11.899	12.349	11.703	10.219	10.49	11.672
FBgn0032974	8.922	8.859	9.307	8.721	8.402	7.323	7.439	8.201
FBgn0032981	1.603	0.484	0.367	0.457	0.218	1.241	0.389	0.358
FBgn0032986	50.06	51.8	51.515	51.858	48.819	40.076	44.382	44.89
FBgn0032986	54.797	56.494	56.286	56.795	53.189	43.454	48.178	48.334
FBgn0032997	19.051	23.748	25.955	20.135	21.598	20.368	22.121	19.45
FBgn0033005	18.212	20.292	21.434	17.056	21.484	16.266	14.559	16.45
FBgn0033005	17.434	19.301	20.456	16.24	20.559	15.77	13.919	15.749
FBgn0033010	9.736	10.809	12.072	9.839	10.28	8.164	8.774	8.134
FBgn0033010	9.387	11.014	12.433	10.405	10.489	8.417	8.736	8
FBgn0033015	22.993	27.53	29.465	24.454	25.853	23.944	23.951	27.679
FBgn0033015	18.266	22.24	23.763	20.559	21.475	20.264	19.821	22.433
FBgn0033020	102.726	134.869	139.242	109.714	107.015	109.668	113.844	123.616
FBgn0033020	106.758	142.515	148.365	116.534	112.794	113.892	119.115	131.241
FBgn0033021	19.313	19.711	24.365	18.861	22.616	18.462	17.617	17.448
FBgn0033021	18.217	18.511	22.98	17.701	21.286	17.333	16.378	16.404
FBgn0033027	14.521	10.528	17.89	12.6	11.103	11.046	11.07	14.985
FBgn0033029	22.274	21.966	20.712	20.398	21.756	19.467	16.85	19.569
FBgn0033033	7.338	8.82	7.88	8.832	9.996	10.676	8.51	9.691
FBgn0033038	17.019	14.982	17.405	16.594	13.994	15.84	15.258	15.623
FBgn0033042	10.151	13.626	9.816	10.51	11.71	10.576	11.567	15.614
FBgn0033047	46.91	42.263	66.267	55.368	71.452	46.932	51.1	60.882
FBgn0033048	9.195	8.951	9.673	9.478	8.068	8.259	6.601	5.609
FBgn0033050	23.937	23.172	23.145	21.308	24.519	21.718	22.278	21.916
FBgn0033051	5.416	5.174	3.768	5.293	6.383	4.741	3.975	4.878
FBgn0033054	7.436	6.734	6.535	6.001	5.058	5.231	6.226	5.764
FBgn0033054	6.935	6.415	6.068	5.733	4.75	4.974	5.847	5.681
FBgn0033055	26.992	26.747	23.722	27.465	26.015	24.153	23.373	24.026
FBgn0033056	30.601	37.579	32.129	29.715	29.468	31.461	28.345	30.927
FBgn0033058	0.996	1.483	1.253	0.737	1.266	1.403	1.356	1.396
FBgn0033060	7.609	7.188	9.004	7.821	7.394	8.22	8.295	7.55
FBgn0033062	21.168	21.371	24.125	22.184	23.546	22.815	21.682	23.401
FBgn0033062	22.03	22.307	25.087	23.135	24.534	23.849	22.545	24.242
FBgn0033062	22.828	23.017	25.93	23.864	25.26	24.561	23.064	25.217
FBgn0033062	23.551	24.017	26.502	25.029	26.294	25.855	24.379	26.04
FBgn0033063	39.633	53.69	49.105	46.863	41.599	47.093	44.151	49.383
FBgn0033063	39.88	54.138	53.572	45.591	42.635	46.72	44.047	50.514
FBgn0033067	0.141	0.133	0	0.144	0.481	0	0.172	0
FBgn0033072	0.425	0.312	0.203	0.625	0.321	0.366	0.287	0.414
FBgn0033075	12.695	13.264	12.42	15.051	15.134	13.137	11.816	12.082
FBgn0033075	11.151	11.671	10.987	13.184	13.287	11.484	10.332	10.595
FBgn0033081	30.363	27.487	30.309	32.182	29.164	30.49	30.719	28.975
FBgn0033086	48.57	50.311	57.727	51.52	46.029	49.877	57.032	45.666
FBgn0033087	8.545	9.155	8.951	8.334	10.245	9.235	8.22	9.945
FBgn0033088	10.079	10.822	12.549	11.785	10.362	10.265	9.957	9.831
FBgn0033089	10.678	10.752	11.928	14.566	9.844	11.211	11.966	9.166
FBgn0033089	8.914	8.855	9.868	11.782	8.127	9.255	9.93	7.472
FBgn0033090	6.141	8.004	9.851	6.943	7.671	5.433	7.18	6.844
FBgn0033092	8.799	7.288	11.045	11.223	11.276	9.384	11.069	8.538
FBgn0033095	13.666	12.757	15.773	14.431	14.687	12.638	12.414	13.777
FBgn0033096	0.517	0.61	1.017	0.657	0.439	0.834	0.706	0.515
FBgn0033097	0.782	0.616	0.933	1.127	0.443	0.252	0.237	0.104
FBgn0033100	28.36	26.79	31.336	33.091	33.55	34.228	35.366	31.451
FBgn0033104	48.333	53.995	53.956	50.747	44.472	39.793	48.134	50.251
FBgn0033110	0.19	0.287	0.109	0.155	0.172	0.343	0.277	0.151
FBgn0033112	1.861	2.26	2.189	2.367	2.713	1.802	2.501	2.596
FBgn0033113	23.527	24.151	24.852	26.227	23.946	23.085	21.898	26.296
FBgn0033117	12.608	10.524	9.149	12.302	10.867	12.822	9.75	8.88
FBgn0033117	11.956	10.547	9.188	11.986	10.764	12.712	9.712	8.549
FBgn0033117	10.23	8.691	7.667	10.06	8.796	10.371	7.919	7.498
FBgn0033127	46.746	53.997	60.981	52.99	58.479	52.589	55.924	55.545
FBgn0033128	41.081	51.366	52.976	47.598	55.027	46.954	47.056	47.268
FBgn0033129	14.909	22.847	23.599	20.564	26.856	22.778	22.525	21.523
FBgn0033130	57.508	69.066	74.89	62.392	81.311	66.493	67.773	60.614
FBgn0033134	47.798	50.434	59.19	55.526	58.028	53.477	51.242	56.491
FBgn0033135	2.204	2.856	2.345	2.307	2.499	2.602	1.682	2.41
FBgn0033136	0.942	1.869	2.023	2.971	2.67	2.067	2.744	2.027
FBgn0033137	0.88	0.97	0.525	1.268	1.247	1.041	0.89	1.403
FBgn0033138	33.696	27.944	36.239	35.472	26.935	36.588	31.295	23.455
FBgn0033139	44.946	27.435	32.529	34.275	37.853	33.287	32.381	39.055
FBgn0033141	25.966	32.292	31.177	26.17	26.457	26.311	27.235	28.558
FBgn0033145	25.26	20.326	17.145	28.558	25.667	38.894	27.259	17.599
FBgn0033149	16.09	17.137	15.821	16.591	13.507	13.617	11.537	16.411
FBgn0033154	0.069	0.033	0	0.035	0.039	0	0.084	0.028
FBgn0033158	0.713	0.449	0.51	0.665	0.337	0.46	0.721	0.332
FBgn0033159	5.271	3.711	3.115	4.471	4.061	3.927	3.456	4.236
FBgn0033159	5.294	3.723	3.147	4.495	4.051	3.928	3.47	4.272
FBgn0033159	5.3	3.687	3.109	4.496	4.144	3.887	3.485	4.242
FBgn0033159	5.317	3.701	3.113	4.491	4.137	3.891	3.489	4.238
FBgn0033159	5.294	3.72	3.127	4.489	4.135	3.89	3.488	4.245
FBgn0033159	5.294	3.679	3.127	4.5	4.16	3.904	3.514	4.245
FBgn0033159	5.294	3.672	3.116	4.473	4.026	3.928	3.457	4.237
FBgn0033159	5.328	3.691	3.128	4.491	4.137	3.919	3.502	4.238
FBgn0033159	5.3	3.677	3.109	4.485	4.144	3.887	3.472	4.251
FBgn0033159	5.328	3.681	3.128	4.523	4.149	3.891	3.476	4.264
FBgn0033159	5.273	3.713	3.131	4.484	4.026	3.928	3.47	4.263
FBgn0033159	5.606	3.895	3.301	4.702	4.27	4.234	3.81	4.495
FBgn0033159	5.3	3.677	3.109	4.485	4.144	3.887	3.472	4.251
FBgn0033159	5.282	3.681	3.115	4.471	4.025	3.927	3.456	4.236
FBgn0033159	5.328	3.681	3.128	4.523	4.149	3.891	3.476	4.264
FBgn0033159	5.271	3.711	3.13	4.493	4.025	3.913	3.469	4.262
FBgn0033159	5.304	3.671	3.105	4.49	4.138	3.895	3.48	4.262
FBgn0033159	5.3	3.687	3.109	4.496	4.156	3.887	3.485	4.242
FBgn0033159	5.29	3.679	3.113	4.469	4.035	3.911	3.467	4.251
FBgn0033159	5.273	3.672	3.116	4.473	4.038	3.914	3.457	4.237
FBgn0033159	5.298	3.682	3.114	4.514	4.151	3.893	3.504	4.274
FBgn0033159	5.298	3.682	3.13	4.492	4.139	3.893	3.477	4.257
FBgn0033159	5.275	3.676	3.111	4.477	4.044	3.922	3.465	4.231
FBgn0033159	5.26	3.673	3.109	4.462	4.029	3.919	3.475	4.228
FBgn0033159	5.322	3.727	3.135	4.522	4.043	3.975	3.54	4.303
FBgn0033159	5.287	3.667	3.111	4.466	4.033	3.922	3.465	4.249
FBgn0033159	5.296	3.674	3.107	4.493	4.129	3.898	3.482	4.247
FBgn0033159	4.372	2.96	2.765	3.781	3.304	3.187	2.897	3.485
FBgn0033159	5.341	3.685	3.139	4.516	4.155	3.913	3.51	4.275
FBgn0033159	5.277	3.667	3.128	4.468	4.034	3.909	3.453	4.25
FBgn0033159	5.602	3.892	3.298	4.688	4.254	4.231	3.808	4.491
FBgn0033159	5.298	3.675	3.108	4.494	4.13	3.913	3.484	4.249
FBgn0033159	5.277	3.667	3.112	4.468	4.034	3.909	3.453	4.25
FBgn0033159	5.298	3.716	3.124	4.484	4.143	3.885	3.497	4.24
FBgn0033159	5.287	3.667	3.111	4.477	4.033	3.922	3.465	4.266
FBgn0033159	5.33	3.692	3.145	4.569	4.151	3.962	3.569	4.292
FBgn0033159	5.32	3.675	3.124	4.505	4.155	3.885	3.484	4.24
FBgn0033159	5.307	3.691	3.128	4.501	4.149	3.919	3.502	4.238
FBgn0033159	5.294	3.679	3.127	4.5	4.16	3.904	3.514	4.245
FBgn0033159	5.313	3.698	3.172	4.498	4.146	3.916	3.5	4.252
FBgn0033160	21.208	22.327	22.591	23.27	21.401	21.567	23.383	21.182
FBgn0033165	5.366	6.467	7.682	5.648	6.922	6.928	7.413	6.342
FBgn0033166	19.357	19.874	17.11	16.596	18.253	17.701	15.019	18.947
FBgn0033166	22.374	23.995	20.966	19.354	21.285	21.072	18.027	21.975
FBgn0033166	19.739	20.274	17.466	16.851	18.654	18.01	15.333	19.319
FBgn0033167	8.062	5.878	9.285	7.312	8.445	7.581	8.937	5.937
FBgn0033167	14.987	11.186	16.424	14.308	16.362	14.094	16.847	10.766
FBgn0033169	7.06	6.558	8.087	7.823	6.403	5.976	6.905	6.378
FBgn0033170	66.903	67.926	43.146	28.887	39.046	47.32	68.37	45.259
FBgn0033177	29.515	30.118	21.344	24.908	27.601	24.199	26.156	30.465
FBgn0033178	11.331	12.082	11.726	11.016	8.649	11.226	10.42	11.983
FBgn0033183	19.834	24.054	24.232	23.526	23.086	20.632	22.841	21.923
FBgn0033185	6.61	6.355	5.768	5.452	5.366	5.504	4.606	6.142
FBgn0033188	54.473	145.616	158.535	77.396	95.712	89.255	138.76	142.702
FBgn0033188	62.404	168.283	184.476	88.992	111.384	102.265	157.785	163.374
FBgn0033188	56.909	151.739	165.258	80.925	99.931	93.373	144.735	148.797
FBgn0033192	1.28	0.703	0.814	0.768	1.327	0.494	0.677	0.942
FBgn0033194	13.637	15.579	12.986	15.398	14.859	11.928	11.05	20.586
FBgn0033194	13.493	15.421	12.864	15.227	14.694	11.806	10.928	20.358
FBgn0033195	3.606	3.048	4.483	3.766	2.851	3.063	4.55	3.328
FBgn0033203	13.38	17.995	19.698	10.153	10.027	7.808	15.693	17.414
FBgn0033206	13.169	14.999	13.573	13.352	14.083	13.325	15.251	15.485
FBgn0033208	19.68	18.449	19.143	23.235	23.844	26.378	20.062	18.201
FBgn0033209	60.409	54.339	56.793	63.535	58.426	59.359	65.293	52.669
FBgn0033212	33.127	37.906	22.188	24.386	27.759	26.852	23.291	31.87
FBgn0033212	24.23	25.295	14.19	18.061	19.869	18.436	15.622	23.248
FBgn0033212	24.874	25.787	14.448	18.438	19.954	18.517	15.768	24.081
FBgn0033214	10.698	9.482	15.506	14.178	17.819	14.068	13.229	9.633
FBgn0033216	3.997	4.45	8.277	4.285	3.318	2.304	5.286	3.129
FBgn0033224	54.406	44.14	39.682	39.511	40.264	44.684	37.558	44.013
FBgn0033225	15.601	16.215	16.041	14.669	12.798	13.646	15.758	16.917
FBgn0033226	110.869	116.883	89.912	81.863	82.919	80.233	95.226	109.803
FBgn0033226	112.693	119.651	91.35	84.638	84.719	81.834	98.564	112.431
FBgn0033226	109.16	115.113	88.926	80.575	81.742	78.729	93.988	108.509
FBgn0033226	102.438	108.975	84.14	76.373	77.988	73.452	89.21	102.865
